"iteration","tmat","fmat","dlm","LH_2022_class1","LH_2022_class2","LH_2022_class3","LH_2023_class1","LH_2023_class2","LH_2023_class3","LH_2024_class1","LH_2024_class2","LH_2024_class3","LH_2025_class1","LH_2025_class2","LH_2025_class3","OBC_2022_class1","OBC_2022_class2","OBC_2022_class3","OBC_2025_class1","OBC_2025_class2","OBC_2025_class3"
8576,1.08245169892907,0.988947852666024,0.260948790959083,1,1655,54448,247850.799950237,84290.6163037827,82428.9982280018,456001.914548119,145148.709123433,142840.340060675,739644.299689127,245377.980882262,241619.779507734,1,1,1770,16019.6007611428,394026.410385315,398262.657138725
8577,1.28795539047569,0.761255826614797,0.214455003698822,1,1655,54448,686610.36032743,100293.208225717,98078.1615515045,1448788.08481814,394756.390691263,383612.756431339,4351593.08011383,894170.410628882,877670.049671305,1,1,1770,48358.1535842347,526530.696853173,534160.908941372
8578,1.56882230537012,1.21041871585185,0.13205058502499,1,1655,54448,8865953.40499773,122164.341486644,119466.255314065,3887971.68125386,5365582.93311327,5150149.59436877,100537971.484591,5372939.93346421,5489442.98411592,1,1,1770,713637.211675556,1066451.7211289,1067427.68952674
8579,1.35186973316595,1.20523815945489,0.11638343121158,1,1655,54448,12853258.2061883,105270.224143696,102945.256541121,6106771.20955505,6661988.8195769,6390591.7033207,181110977.996396,6405019.95165443,6502206.60898717,1,1,1770,1021025.01205118,994021.910468292,985738.739357259
8580,1.04737438745797,0.757292907312512,0.167997012112755,1,1655,54448,2282041.35041817,81559.1427377064,79757.8511939537,3591165.4075207,948379.888521167,912409.700116602,15397491.4658314,1789629.48007721,1755351.10060901,1,1,1770,150404.910238216,426982.474163706,428555.329829438
8581,1.61892817057669,1.27726722147781,0.186902908922639,1,1655,54448,2375379.18270619,126066.089955305,123281.830899018,5199201.5564165,1549443.08445917,1493314.86700347,8017417.10152371,4107931.47114527,4038607.08383833,1,1,1770,187768.865835193,833126.33525896,846747.890320593
8582,1.30089339278638,1.27613590806723,0.310046415915713,1,1655,54448,75740.4780793502,101300.69169088,99063.3940294037,166134.300841152,97458.9245063927,98793.0429522761,164854.436548394,129195.766827607,129129.592866645,1,1,1770,6046.28773628198,514345.364895154,523091.855305517
8583,1.88013783441857,1.0949053979828,0.249438303778879,1,1655,54448,379668.688008831,146406.511215227,143173.019521347,1154261.19824183,388609.209494055,383696.170111428,2524885.76343582,1090841.76712359,1075521.08346889,1,1,1770,30670.9994051253,961993.264978427,989115.679801106
8584,1.49584079841152,1.0243373659323,0.152791139110923,1,1655,54448,4515093.69336024,116481.264628429,113908.693241115,6381696.39078248,2641729.46625692,2538928.2658283,25645735.1550116,5060328.06409726,5009541.68406316,1,1,1770,361052.504545163,819207.026390126,825867.568274147
8585,1.96182831479236,0.688778089103289,0.112013675121125,1,1655,54448,8147512.37057671,152767.756658023,149393.772344441,4012904.10817931,6196339.09477915,5950755.49572181,106688193.120273,7403596.94857542,7586812.81727606,1,1,1770,581538.000232174,1470396.36419271,1483611.51014032
8586,1.88515589712188,0.949337623291649,0.107178597443271,1,1655,54448,12585815.4550735,146797.268233144,143555.146393233,7066671.34453605,9126996.68740461,8758523.79999068,242748115.342473,11305598.9438336,11530178.9814211,1,1,1770,784785.373623688,1615201.90856517,1616261.88447797
8587,1.5446913045831,0.788323081796989,0.200877646240406,1,1655,54448,1018901.63445109,120285.258170153,117628.672886062,2466129.96156187,679550.805069755,658872.418102858,8078943.77705379,1828792.18615295,1795382.18492998,1,1,1770,78058.0034583546,716218.620972324,729958.918614251
8588,1.68430099654943,1.10003479513107,0.232941755116917,1,1655,54448,601848.042757708,131156.678104608,128259.989796636,1626697.72215068,480897.719772972,469921.307801341,4383905.32272543,1335780.92442236,1313306.41106258,1,1,1770,47323.3209444613,806679.507496963,825701.726348754
8589,1.92740090144798,0.851232250512112,0.122467655537184,1,1655,54448,7852143.53488086,150086.89072062,146772.115233675,3778251.17895425,5869565.13687523,5637152.76977689,97402390.7354813,6873320.62641704,7044537.93353658,1,1,1770,576112.434008848,1413059.39983178,1425728.41450398
8590,1.79803080474958,0.847699725744315,0.22250315916026,1,1655,54448,616043.423203358,140012.829039367,136920.546353456,1764763.15888149,528841.23048781,517131.090955053,4725686.83010815,1551528.44659342,1525853.59470306,1,1,1770,48993.0744680385,902097.617462477,925341.777414731
8591,1.240408675652,1.2492513000383,0.101141365268268,1,1655,54448,19079383.2746736,96590.7410397226,94457.4659806749,10897405.4029601,9041202.85882617,8669882.18272032,365568712.4386,9204521.78535716,9274309.5112948,1,1,1770,1374135.60100775,1075156.24743703,1058191.16866267
8592,0.940296161454171,0.783105148677714,0.259433931112289,1,1655,54448,204896.903152173,73220.9511384828,71603.8144731865,331378.890796197,106972.480112486,105336.945840004,465511.407132369,155628.323761877,153284.879875821,1,1,1770,12212.082424942,320825.065436068,323044.894946961
8593,1.40862696459517,0.731801859498955,0.325635036360472,1,1655,54448,27109.5781368593,109689.915129999,107267.335515669,63738.3483381805,83809.1546780426,86640.9014706789,52271.6198100969,78148.5096637621,79906.2208956901,1,1,1770,2887.50925864714,581288.029742493,592777.741886825
8594,1.89628763282672,1.2498133179266,0.295766270800959,1,1655,54448,114039.120801287,147664.097546655,144402.831166231,355707.269474767,201554.193149567,204619.080174468,481335.575342278,396476.856171946,396002.00723074,1,1,1770,10095.9639563554,962279.842306368,990677.689901749
8595,1.62711194455624,1.06875317618251,0.311238223419059,1,1655,54448,61311.1219088702,126703.361210095,123905.027565923,165827.168009651,127987.423396523,131093.134261176,174110.551939482,179435.196732669,180750.970198151,1,1,1770,5721.42304410307,737488.446532902,755524.320385081
8596,1.94547388423234,0.900458749057725,0.187977601331659,1,1655,54448,1628947.27755561,151494.235601549,148148.377904222,4536518.03810869,1328544.26562171,1285314.85716138,5514625.88572019,4290999.05052293,4217406.10192376,1,1,1770,128240.361696393,1090628.84316995,1117846.42606387
8597,0.806914873141795,0.687448805070017,0.330904060881585,1,1655,54448,21521.8499475158,62834.5375863901,61446.7922348484,30014.0681086955,32572.6452378878,33290.8404065015,16860.9041803425,19426.101874268,19724.5763979069,1,1,1770,1653.58079794918,256351.799133518,257253.435952045
8598,0.83119081100449,1.29090487271314,0.134719981136732,1,1655,54448,8863039.80759833,64724.9071666894,63295.4116615137,2766828.81419595,2824533.88249418,2709200.19335967,52995621.5530071,1726154.75784252,1749132.67271336,1,1,1770,623034.293908288,434158.457592748,428437.985865513
8599,0.874277809634805,0.878280585026369,0.260835874208715,1,1655,54448,220800.60357944,68080.0958303708,66576.4986026326,333887.64003514,103109.85243301,101253.536154496,482959.610189758,144308.591074174,142000.564708616,1,1,1770,12524.6562094516,290126.923140315,291557.435955223
8600,1.54707112247124,1.23979515818646,0.278592709591612,1,1655,54448,187243.387462411,120470.574814471,117809.896680786,481237.020884484,192166.718082397,191792.692234068,733597.834676416,391929.646064645,387944.113488944,1,1,1770,14917.3758048339,683449.938976099,698666.614703071
8601,1.09960617600009,0.764200085552875,0.32825026063947,1,1655,54448,26028.9521743439,85626.4370578317,83735.3164327661,48535.9426735443,55367.0379307998,56913.8559583168,33785.2067132994,43304.3134804651,44076.0274342555,1,1,1770,2363.60075483823,397281.312135772,402047.096367093
8602,1.56372476238757,1.16874909509206,0.330342327617109,1,1655,54448,37281.2761546759,121767.395331855,119078.075996788,96917.955851637,105931.990037584,109311.333654066,89523.2480525089,119011.002869881,121079.314691989,1,1,1770,3834.97025965359,689292.491520842,705287.008223065
8603,1.55454979678616,1.27257106163306,0.33724219808355,1,1655,54448,32703.4077880665,121052.939891604,118379.399811929,84458.1437699906,102205.134296861,105648.444340513,76036.74895108,108855.08911007,111067.08584247,1,1,1770,3484.43337868113,682432.999478633,698145.191997468
8604,0.885835416987538,1.15940276639303,0.18250105503248,1,1655,54448,2414864.64438841,68980.0878094336,67456.6136201811,3315222.34759691,842739.511025962,810170.659804212,17140061.1552857,1386827.33753023,1359310.29233459,1,1,1770,145874.864037628,340361.915494769,340079.75025147
8605,1.11330961175263,0.732705513178371,0.125740282202605,1,1655,54448,6248654.74000479,86693.5248975975,84778.8368803586,3964759.78900883,2686939.41812225,2579078.350657,35737419.7098467,2762825.45499179,2768715.159665,1,1,1770,469421.556227638,574891.183229634,572937.468097578
8606,1.23262228602543,0.903192348126322,0.317051727813669,1,1655,54448,43384.6698534108,95984.4141421311,93864.5302428813,90341.9142996834,74822.1567128385,76547.385528142,74546.2237183401,76814.0536306082,77504.0712520614,1,1,1770,3710.49711031597,472279.099814568,479562.445041996
8607,0.896219597011805,0.718914191389922,0.255233182245865,1,1655,54448,211807.373165155,69788.7048913051,68247.3718199847,327700.441031511,103193.115089332,101457.053318277,464540.821919149,145851.927279931,143578.522492816,1,1,1770,12225.7649584618,300092.248325228,301775.598072356
8608,1.56862244475633,0.748759263684042,0.287703509523999,1,1655,54448,86801.702326945,122148.778321721,119451.035872683,226901.993374649,135975.598922081,138153.631333415,257643.0507643,213910.147574103,213955.716381667,1,1,1770,7517.16444670374,694962.092792284,711027.528339537
8609,1.64279873194173,1.29774211072363,0.169950934499502,1,1655,54448,3722224.89007255,127924.892829342,125099.58079253,6673641.07824988,2413520.44287275,2321684.37136389,19401825.1349413,5603494.08886727,5530738.42430886,1,1,1770,298963.384939252,913547.508786521,925455.470623232
8610,1.62700103325769,0.919559078209568,0.320341703796294,1,1655,54448,40031.6021808074,126694.724536774,123896.581639661,108053.436372656,114827.700682542,118479.861862124,103652.972741996,135959.804659113,138219.8578604,1,1,1770,4122.97341005631,736461.900887941,754532.290784639
8611,1.90750943850726,0.943431086582132,0.248788227466866,1,1655,54448,333208.573569205,148537.940617704,145257.374792955,1030229.72333822,362092.360918807,358612.90684796,2130222.92079678,998527.929513336,985462.202719805,1,1,1770,27066.5387225409,984173.384836405,1012587.97624605
8612,1.28905487768352,1.01293761802372,0.132242495275568,1,1655,54448,7385084.93310272,100378.825398713,98161.887808478,2682576.2324485,3673729.53605964,3526150.95456601,57353776.6028165,3033136.25567197,3098243.57426023,1,1,1770,589427.976704975,748124.066324618,746769.890147303
8613,1.11403868030757,0.849424946028739,0.111001980223227,1,1655,54448,10290618.9138149,86750.2975350133,84834.3556537898,3982518.48784031,4398474.77548854,4219398.81473024,95747717.0350092,3464284.79602441,3518021.34639131,1,1,1770,811977.114119058,686242.752820872,679767.584790059
8614,0.841491346340627,1.24537565528881,0.243240997276735,1,1655,54448,512828.66053926,65527.0108287751,64079.8002950295,746199.295987743,191770.370604746,186045.578011108,1885940.98047597,297718.664070155,291895.381639082,1,1,1770,28034.7662664964,280863.556333967,281720.601975451
8615,1.13488341961056,1.27585490298225,0.32073161683511,1,1655,54448,54609.558464273,88373.4793585341,86421.6883548882,105329.249407706,70590.8046135053,71755.1742776126,88229.1384545288,75438.3146229281,75660.5988668306,1,1,1770,4216.40339209806,417159.845441794,422516.257662586
8616,1.7937583704479,0.99742849690374,0.166853127558716,1,1655,54448,3093745.18431958,139680.134175696,136595.199291938,6618599.21655375,2214906.00703701,2132986.80773028,14852868.3927629,5951595.79244857,5864798.19801495,1,1,1770,247307.479588665,1022354.33454337,1040404.62326315
8617,1.15888059744611,0.779804525850341,0.142297102860175,1,1655,54448,4451189.86322561,90242.1418691215,88249.0801278799,5402616.83907164,2007483.42692556,1928225.50924465,19248576.3816542,3222782.53412353,3182709.68732761,1,1,1770,327496.85711271,557002.993783984,557633.575804264
8618,0.951136806234717,0.886602437973488,0.117086390114855,1,1655,54448,9298449.71291586,74065.113174153,72429.3325912606,3168588.05328884,3392603.31144436,3254312.0685387,66753271.1313949,2316476.77170555,2350396.666182,1,1,1770,692852.94191749,529925.222745708,523935.940889961
8619,1.0195822160691,0.984243583120406,0.238230918149929,1,1655,54448,465600.472515219,79394.9637197369,77641.4696053511,805205.771666073,219205.057442802,213394.199060969,1928328.90285982,393724.30775817,386454.088795575,1,1,1770,28652.3385525329,366484.278118594,369526.256047345
8620,1.58158051557839,1.07326108687557,0.327899763907772,1,1655,54448,36963.2782429484,123157.824523764,120437.79657331,97109.6083603779,107748.897421406,111231.495271124,90217.081097103,121528.161364199,123695.655021105,1,1,1770,3835.05278454305,702366.906878556,718934.943216723
8621,1.80859112683684,1.05210502482951,0.224772599257994,1,1655,54448,718994.71418257,140835.162320364,137724.717820395,2053116.89782229,603186.057079446,588503.591907671,5757401.11680413,1807468.62443377,1776804.95141106,1,1,1770,57094.6722787083,916424.741163217,939876.989799357
8622,1.6918007443659,1.17496401745593,0.195581287168898,1,1655,54448,1744380.55374847,131740.684177303,128831.097680791,4261650.60964692,1217333.99511892,1175793.78160763,8245176.12694411,3486624.20549503,3425086.02258123,1,1,1770,137864.277194224,865864.322160033,882995.10518806
8623,1.04283379400149,0.964454403542913,0.184928450756706,1,1655,54448,1887291.8172008,81205.5662952563,79412.0837381417,3065177.7347778,787828.010790803,758508.449419662,13978897.8912287,1512822.17323852,1483129.5805309,1,1,1770,122446.72591687,414399.217748861,416320.160699142
8624,1.91820014948025,1.12984064117773,0.112601771741174,1,1655,54448,13179856.1014753,149370.427293581,146071.475409843,7619563.66825968,9721436.3144866,9328627.97624218,270766361.438043,12320377.1102707,12560955.9189672,1,1,1770,765224.271188279,1691278.28379875,1691927.30917633
8625,1.26427139239386,0.692966410145164,0.288209699059371,1,1655,54448,79102.8738776292,98448.9330522105,96274.6185039479,168926.401843453,95020.655435951,96157.0583378371,167790.999050173,125780.056951564,125571.716700613,1,1,1770,6167.65369489648,492192.306238254,500109.741365264
8626,1.30112912878394,1.16398081254447,0.193367558147293,1,1655,54448,1830623.05212356,101319.048475334,99081.3453912466,3567305.0424043,964465.213741111,929723.594401314,12539834.964231,2219024.88386275,2177528.64581591,1,1,1770,132852.290222579,573028.713660581,579393.769933779
8627,1.97155174883083,0.699722863663919,0.238283851672895,1,1655,54448,330828.799014794,153524.921387407,150134.214553474,1054722.46679213,376036.725682409,372768.17998467,2179203.88525978,1060367.1237502,1046836.99415862,1,1,1770,26834.0773136454,1043225.77572718,1074551.41939746
8628,1.89593015247956,0.870137078000698,0.185248022689484,1,1655,54448,1688997.33107554,147636.260518169,144375.608938273,4570719.79724141,1335285.32438713,1291169.30236811,5458066.61551011,4210984.49233732,4138532.31626197,1,1,1770,133612.928637612,1046320.46368575,1071285.60376476
8629,0.954738294892013,0.872903461079113,0.290450354595669,1,1655,54448,93128.3082742954,74345.5614369576,72703.5869551681,152907.119054774,68487.5458153911,68540.5991072233,143500.915945454,79982.3769408289,79369.4804907834,1,1,1770,5936.33084616482,325299.767058824,327807.347762737
8630,1.75867153406143,0.880013361712918,0.240762970026117,1,1655,54448,388403.465423509,136947.918903558,133923.326932933,1109683.32158204,363297.569411012,358030.174385429,2449655.8000213,974441.381942554,960156.846739236,1,1,1770,31120.8383984559,857470.146958654,879640.346279712
